31199199999199199999999193124212052020329270603041422130699999299  040111 09119999 101358161013531660000000
31999919999199199999999193124212052020429260503041142119901600299  800107 09110266 101749242019281365000000
31999919999199999919999918224342052020229140303042164119901300299  800307 01110325 801232318023498963000000
31999919999199999919999912224343081020429250403042144119901600299  800307 01110320 101706712018187041000000
31999919999199919999999192222212111050412230203041162130499999299  040211 08119999 101039171018187041000000
31999919999199919999999192222212112050412230203041162130499999299  040211 08119999 101708878018187041000000
31999919999199919999999192211122112050712250403042162119901638215  300207 07110327 101630016017327374000000
31999919999199919999999192224212112040529240303041332330499999215  040211 09119999 101255635018935812000000
31999919999199199999119992214122112030529250403041162130499999212  040311 05119999 101224415018187041000000
31999919999199919999999192224252051029829230303041112130399999299  041211 09119999 101451549018935812000000
31999919999199919999999192211112112050712230203042122119901500220  210107 07110500 101049353019544259000001
31999919999199919999999192211112132050711130203042112130499999220  040311 05119999 101490130017327374000000
31999919999199919999999193824112122040529230203041162130399999199  040111 07119999 101420019018187041210000
31999919999199919999999193224122112040629230203041162130499999199  040111 07119999 101757922018187041000000
31199999999199199999999192211112122060711240303041162130499999217  040311 04119999 101405097024278709000000
31999919999199919999999192211122122050211140303042132119901500199  300207 08110375 101414180017327374000000
31999919999199199999999192224352112040429230203041121119901000199  300207 07110333 102368502019974612000000
31999919999199199999999192224112112040529240303041132130399999199  040211 07119999 102848057014862625000000
31999919999199919999999192214212051020429250403041122119901400299  800307 01110280 102066484021695080000000
31999919999199919999999192222212102030529250403041132119901500199  300207 07110300 102417466018187041000000
31999919999199199999999192222212102030329240303041122119901400199  300207 07110350 102439392021604335000000
31888888999199919999999192222212052020429230203042132119900900299  801207 08110300 102951530022559005000000
31999919999199919999999192222212112040429240303041122130499999199  040211 09119999 102044395016155228000000
31999991999199999919999918124232033010229260403042132129999999299  031305 01119999 802907099019974612000000
31999919999199919999999192211122122050611130203042122119900300220  210307 02110100 102110241021604335000000
31999919999199919999999192222212112050512230203041152119900900199  300307 07110300 102535580018187041000000
31999919999199919999999192214342052020429250403042132131299999214  040311 01119999 102439105021695080000000
31999919999199919999999192222252112050311230203041112130399999220  040211 07119999 102279920014862625000000
31999919999199919999999192224242071020329840303042818819901450299  801207 07110362 102243211014862625001100
31999919999199919999999192224142051020429240303042162130399999299  041211 02119999 102434879018187041000000
31999919999199199999999192222212112040229220203041122130399999199  040211 08119999 102796548017068640000000
31999919999199919999999192224342031010329260503041122119901500299  801307 09110250 102944484014862625000000
31999919999199919999999192224352092030529240303041462130699999299  040111 08119999 102277022018187041010000
31999919999199919999999192224152122040112230203041132119901426299  300207 08110475 102714711019974612000000
31999919999199919999999192211112132050611130203043122130399999199  040311 01119999 102192081019974612000000
31999919999199919999999192211112132050611130203043152119901000199  310307 01110333 102313594018187041000000
31999919999199919999999192211122132050511130203041142119900285112  050306 05110095 102878372019974612000000
31999919999199919999999912224282032010229240303041142130399999299  041311 07119999 102534295014862625000000
31999919999199919999999192224252112040629230203041112119900975199  300207 09110325 102175447014862625000000
31999919999199199999999192211152132070711230203041351329999999299  070305 05119999 103674839016930996000000
31999919919999919999991992224112112050229230203041311330899999299  040211 08119999 103881153018934403000000
31999919999199919999991992824112112050329230203041331330899999299  040211 08119999 103431320016930996000000
31999919999199199991919992222112112050412240303044142130399999199  040211 08119999 103909555017323977000000
31999919999199919999999192224212112040329230203041142130499999199  040211 08119999 103607854020434653001000
31999919999199919999999192224182112040629230203041142119900750199  300207 08110250 103191145016913676000000
31999919999199919999999192222212122050512220203043122130199999199  040311 07119999 103474715018934403000000
31199999919999199999911992234112122040629230203042122119900700299  300207 08110233 103299299021755028000000
31999919999199919999999192224122112030529240303042112130499999199  040211 08119999 103191251018934403000000
31999919999199919999999192224222112040629230203041142130499999199  040211 08119999 104735152018187041000000
31999919999199919999999192211112112050211210103041112119900775199  300307 07110775 104905001015347103000000
31999919999199919999999192224212033010329240303041152119901400299  801307 02110350 104357587021716421000000
31999919999199919999999192221112122050312220203042122119901200220  210207 08110600 104574611013861899000000
31999919999199919999999192224212092040529250403041122130399999299  040211 09119999 104173468013861899000000
31999919999199919999999193224242082020429240303041311329999999299  070505 08119999 104310204015347103000000
31999919999199919999999192224212112040329240303041142130399999199  040211 09119999 104831301021716421000000
31999919999199919999999192224212112040129240303041132130499999299  040211 09119999 104190322020690923000000
31999919999199919999999192211112112050518140303042112119901350199  310307 01110337 104379693020656948000000
31999919999199919999999192211112112050518130203042112119901002199  310307 01110334 104365772020434653000000
31999919199991999999999192222112122050512230203041122119900900199  300207 08110300 104526013017310387000000
31999919999199919991999993214122112040529240303041142119900800199  300207 09110200 104554071018187041000000
31999919999199919999999192211122131060812240303041364319900800215  800307 06110200 105530678026373283000000
31999919999199919999999192211112122050511140303041332330199999215  040311 05119999 105423069024080832000000
31999919999191199991911992124212112030529230203044132119900925199  300207 08110308 105218049021721829000000
31999919999199919999999192224252112040629250303191342430399999299  040211 09149999 105481887018187041000000
31999919999199919999999192211152132070712230203041112119901000217  850307 05110333 105111760018810394000000
31999919999199919999999192222212122050612240303041142119901200199  310307 05110300 105696318024784940000000
31999919999198888889999193222212122050412240303041122119901350199  300207 08110337 105509679018334935000000
31999919999199919999999192224252102030529250403041122119901400199  800207 09110280 105101217019111074000000
31999919999199919999999192224222102030129230203041142130499999299  040211 09119999 105047679012992751000000
31199999999199199999991992122212122050212220203041152130399999199  040311 07119999 105231492019777752000000
31999919999199919999999192221212122040512230203041112130699999199  040311 07119999 105435830024784940000000
31999919999199919999999192222212111050729240303042122130699999199  040211 09119999 105722096017984527000000
31999919999199919999999192222252132050412230203041162119901150199  310307 05110383 105657341018187041000000
31999919999199919999999192212212122050512210103041112119900925199  310307 05110925 105108717024080832000000
31999919991999919991999992224242102030429250403041152119901812199  300207 09110362 105515280017984527000000
31999919999199919999999192222112112050712230203041142119901050199  300307 07110350 105010051024784940000000
31999919999199919999999192222112112050712230203041122130899999199  040211 08119999 105434896024846713000000
31999919999199919998888882224212118040429830203041112130399999199  040211 08119999 105731937017984527000010
31191199111999199999999912112322122050712220203041152119900825199  300207 07110412 105246809018334935000010
31999919999199919999999192222212112040329230203041122119900900199  300207 09110300 105190126018334935000000
31199999919999999919999912221322112030329230203041142119900900199  300207 09110300 105972114019777752000000
31999919999199919999999912224282012020229280603042141130899999299  041311 06119999 106020724016930996000000
31999919999199919999999192211112132060711130203041351330299999299  040311 06119999 106271453026373283000000
31999919999198888889999192222211131060712250303043343330899999299  040311 06119999 106159253024278709000000
31999919999199919999999192211152122060811230203041231230899999299  040311 03119999 106315523016930996001100
31999919999199919999999192211152132050211150403041361330899999215  040311 06119999 106395737021077538000000
31999919999199919999999192211151112050411240303042263229999999214  170305 01119999 106079026016781578000000
31999919999199919999999192211121122050411130203042263229999999214  170305 01119999 106272945024268516000000
31999919999199919999999192211141122050411140303042263229999999214  170305 01119999 106599828021077538000000
31999919999199919999999192211121128050411140303042263229999999214  170305 01119999 106448498026878664000000
31999919999199919999999192221112112050212230203041322329999999199  070305 06119999 106439965026878664000000
31999919999199919999999192211112131060211150403041322319902600215  800307 05110520 106832610018810394000000
31999919999199919999999192211112122060211150303041341329999999215  070305 05119999 106901747018187041000000
31999919999199919999999192211152132060711130203041222230899999215  040311 05119999 106990292016930996000000
31999919999199919999999192211152138060711130203041232230899999215  040311 05119999 106633185016930996000000
31999919999199919999999192211112132060711110103041361330999999208  040311 05119999 106977179024268516000000
31991999999199199999999193814142032010229150303041888819901300299  801307 06110260 106293587024268516001111
31999919999199919999999912224212122040629230203041122119901000199  300207 08110333 106021434024268516000000
31999919999199919999999192221112122050213260403042122130199999199  040211 08119999 106344728026373283000000
31999199999199919999999192224112112040529230203041112130399999199  040211 08119999 106156585017143342000000
31999919999199919999999192224152012020329150403041152130499999299  041311 07119999 107550187015590004000000
31999919999199919999999192214242031010229240303042162130499999299  041311 02119999 107673645015590004000000
31999919999199919999999192211112132060812240303041381329999999208  860305 05119999 107748655018810394000000
31191199111999999919999913124122053010129230229392164129999999299  031205 07569999 107068527026373283000010
31191199111999999919199993124132053010329240329392164129999999299  031205 07569999 107972218026373283000010
31999919999199919999999192224282032010229250403042131130399999299  041311 05119999 107483742013902670000000
31999919999199919999999192224282032010329250403042131130399999299  041311 05119999 107739066015590004000000
31999919999199919999999192222152132059812220103044282230899999215  040311 07119999 107667472015590004000000
31999919999199919999999192224242031010229260403041142119901800299  801307 07110300 107364883019731145000000
31999919999199199999999192222242121050312130203041261230899999215  040311 07119999 107996916020347396000000
31999919999199199999999193222182122050411140203041331330899999215  040311 07119999 107460978012992751000000
31999919999191999999999192222122132060412240303042232219901200215  800307 07110300 107416478015220650000000
31999919999199919999999912224252062010329230203042142130399999299  040211 08119999 107652021015220650000000
31999919999199999919999912222312122050212220203041152131099999199  040211 08119999 107644527018187041000000
31999919999199999919999912222312122050212230203041152131099999199  040211 08119999 107691283018187041000000
31999919999199919999999192124312062010329240303041132119901350299  800207 08110337 107167763020437010000000
31919999911999199991991993222112122050712230203041142119901085199  300207 08110361 107922630018187041000000
31999919999199919999999192224222112040229220203041112119901050199  300207 08110525 107767925019731145000000
31999919999199199999999193211122122050511130203041122119901200199  300207 07110400 107680244018441939000000
31999919999199919999999192211122132070711240303041142119901350199  310307 05110337 107423619015220650000000
31999919999199919999999192211122132060311130303041132119900900199  310307 05110300 107574948021721829000000
31999919999199919999999192224132012010229240303042351329999999299  071305 08119999 108990154017658221000000
31999919999199919999999192224152032010229130303042132130399999299  041311 07119999 108473743026878664000000
31999919999198888889999192224242012010229150303041161130899999299  041311 08119999 108230404017658221000000
31999919999198888889999192224252031010229250303042141130899999299  041311 04119999 108680006016496679000000
31999919999198888889999192224252031010329240303042888839899999299  041311 04119999 108666694018187041001110
31999919999199919999999192211132132070811130203041341330699999207  040311 05119999 108702821015013897000000
31999919999199919999999192224142032010229250303041111130999999299  041311 07119999 108396859017658221000000
31999919999199919999999192224252038010329240303042152130699999299  041311 08119999 108246224016496679000000
31999919999199919999999192222232032010229250403042132129999999299  031305 08119999 108159908023797771000000
31999919999199919999999192224241032010229840303042183130399999299  041311 01119999 108615693018187041011110
31999919999199919999999192224241032010329840303042183130399999299  041311 01119999 108656628018187041011110
31999919999199919999999192224252051020429230203042132130699999299  041211 09119999 108031614016781578000010
31999919999199919999999192224242051010129220203051162131099999299  041211 08129999 108128032017658221000000
31999919999199919999999192224242051010229260403051151129999999299  031205 08129999 108773662016781578000000
31999919999199999919999192211112122050711240303043122119901800199  310307 01110450 108797030016559534000000
31999919999199919999999192211122112050211220203041122130699999212  040311 05119999 108247680026878664000000
31999919999199919999999912224252051020229140303041111130699999299  041211 02119999 109846657016241060000000
31999919999199999919999912214342052010129210103042152131299999299  041211 08119999 109821645020366035001000
31999919999199999919999912224252053020229240303042124130399999299  041211 08119999 109893924017180972000000
31999919119999199999999912214143032010229250429393164130499999299  041311 08569999 109202108018187041000000
31999919119999199999999912214142032010329250429393162130499999299  041311 08569999 109767112018187041000000
31999919999199919999999192222282012019829240303041161119901200299  801307 08110300 109189072018187041000000
31999919999199919999999192211122132070812240303041112130199999199  040311 05119999 109895207019111074000000
31999919999199919999999192222222122050212230203041112130399999199  040311 07119999 109037157020366035000000
31999919999199919999999192222222112070712220103041122119900957199  300207 08110478 109211688016559534000000
31999919999199919999999192211152121050711140303041311330899999299  040311 05119999 110742676017202151000000
31999919999199919999999192211152121050711140303041231330899999299  040311 05119999 110622019017202151000000
31888888888888888888888888888852121050711140303041311330899999299  040311 05119999 810376557020347396000000
31999919999199919999999192114142012020329240303042121119901800299  801307 06110450 110749548017202151000000
31199199111999199999999913224152022010229250429391161130699999299  041311 07569999 110600856018187041000000
31999919999199919999999192214152031020229130203042132129999999299  031305 05119999 110459886019846859000000
31999919999199919999999192214152052020329250403042122119901700299  801207 01110340 110625971015596883000000
31999919999199999919999912224332032010229250403042142129999999299  031305 05119999 110014145022559005000000
31999919999199999919999912224332032010329240303042141129999999299  031305 05119999 110368491022559005000000
31999919999199919999999198214152031010229240303042122131299999299  041311 05119999 810929020017984527000000
31999919199999919999999192234382052020329230203042122130699999299  040311 07119999 110021792016361628000010
31999919199999919999999192234352051020329240303042112119901400299  800307 07110350 110368378019846859000000
31999919999199919999999198824252052020229260403042162130499999299  041211 05119999 810577779017984527010000
31999919999199919999999912224242031010329240303042112119901500299  801307 09110375 110979263019846859000001
31999199999191999999199991214142081030529250303041142119900950299  040211 08110190 210086800016241060000000
31999919919999919999999192124242061020329240303041132130499999299  040511 08119999 110202325015163637000000
31999919999199919999999192224252052020229220203042151130899999299  041211 05119999 110994127020042305000000
31999919999199919999999912224242052010329240303042152119901150299  801207 07110287 110323563021330276000000
31999919919999919999999192222212123050711140203041122130399999199  040211 08119999 110608428020042305000000
31999919999199919999999192211112122050512250319392152130399999199  040311 07469999 110011970015596883000000
31999919999199919999999192122212082020329230203044112130499999199  040211 07119999 110849185015596883000000
31999919999199919999999192122212082020329240303044122130699999199  040211 07119999 110375646015596883000000
31999919999199919999999192222252052020329250403042112130699999299  041211 01119999 110424520021330276000000
31999919999199919999999192222122112050618160403042152130499999199  040211 07119999 110096901018187041000000
31999919999199919999999192224242012010229230203042132119900700299  801307 09110233 110325982020042305000000
31999919999199919999999192224242052020429240303042122119901400299  801207 08110350 110796824020042305000000
31991999199999999911199992213232122050213340303041162130499999199  040211 08119999 110245284018187041000000
31999919999199919999999192222212112040429230203044112130499999199  040211 08119999 110385219015596883000000
31999919999199919999999192224212112050529230203042132119900800199  300207 07110266 110623839024268516000000
31888888999191999991911998824858058010129820203044888830499999299  041211 09119999 801192721018187041001110
31888888888888888888888888888848041010329240303044188130199999299  041311 08119999 802360666026373283000010
31999919199999919999999912224332032010229230203044132129999999299  031305 09119999 104191122026373283000110
31999919999199919999999192224251052010229240303041163130399999299  041211 09119999 107917103024278709000000
31999919999199919999999192224253052010129220203042164119902000299  800507 09111000 107312535026373283000001
31999919999199919999999192224211061010129210129292163131299999299  040211 07559999 107004569018441939000000
31999919999199919999999192224242072020329250403041152130399999299  040511 08119999 107490896019731145000000
31999919999199919999999192211122132070711250303044311330699999207  040311 05119999 108068589025785299000000
31999919999199919999999192224242031010229230203042162130399999299  041311 07119999 109565255024278709000000
31999919999199999911999992224252052020229230203042132130699999299  041211 05119999 109284613018187041000010
31999199999199919999999192224242031010329230203041132130499999299  041311 08119999 110246721015596883000100
31999919999199919999999192224242051010329230203041162130499999299  040511 07119999 110677563018187041000000
31999919999199919999999192211112122060711150303043152130199999299  040311 01119999 105102732019657665000000
31999919999199919999999192224251032030329250403042243229999999299  171305 01119999 107694609019657665000000
31999919999199919999999198224251038030229250403042243229999999299  171305 01119999 807376505019657665000000
31999919999199919999999192211152112050229140303041142119900588213  950210 09110147 102618037000512313000000
31999919999199919999999192211152112050711140303041142119900674213  950210 09110168 102894715000512313000000
31999919999199919999999192211152112059811130203041142119900489213  950210 09110163 102762363000512313000000
31999919999199919999999192211152112050611140303041142119900674213  950210 09110168 102827008000512313000000
31999919999198888889999192824152112040229130203042152130499999213  040211 09119999 101508518000506753000000
31999919999199919999999192224152112040629130203042122130499999213  040211 09119999 101156892000506753000000
31999919999199199999991993222122112040529350429292152130499999213  040211 09559999 101721688000633436000010
31999919999199199999991993222122112040529350429192152130499999213  040211 09549999 101076749000633436000010
31999919999199919999999192224152102030529210103041162130499999213  040111 08119999 101619285000633436000000
31999919999199919999999192214152102030529210103041162130499999213  040111 08119999 101993729000633436000000
31999919999199919999999192224152102030529230203041112130499999213  040111 08119999 101004722000633436000000
31999919999198888889999192224212112040529240303042162130499999213  040211 09119999 101317018000633436000000
31999919999198888889999192224212112040629240303042162130499999213  040211 09119999 101870482000633436000000
31999919999198888889999192224212112040529230203042152130499999213  040211 09119999 101102806000633436000000
31999919999199919999999192224152112040629140303042832130499999213  040211 09119999 101365276000633436000000
31999919999199919999999192224252112030529230203041162130499999213  040211 09119999 101802627000633436000000
31999919999199919999999192224222112040529250403041162130499999213  040211 09119999 101736601000633436000000
31999919999199919999999192224222112040529250403041162130499999213  040211 09119999 101280419000633436000000
31999919999199919999999192224252112040629230203041162130499999213  040211 09119999 101418283000633436000000
31999919999199919999999192224252112040229230203041162130799999213  040211 08119999 101558783000633436000000
31999919999199919999999192224252112040229230203041162130799999213  040211 08119999 101931684000633436000000
31999919999199919999999192224252112040229230203041162130599999213  040211 08119999 101451020000633436000000
31111199911991199991119993224122082010229260503041142130499999213  040111 09119999 102263942000633436100000
31999919999199919999999192224152102040512250403041142119900450213  950210 09110090 103382624000640386000000
31999919999199919999999192224152092040529240329291162130499999213  040211 09559999 103977970000633436000000
31999919999199919999999192224212082010229210103043162131299999213  040211 08119999 103607021000633436000000
32999919999199919999999192211121133070711130203042253229999999214  170305 01119999 101341321017518412000000
32999919999199919999999192218121133070711130203042253229999999214  170305 01119999 101234586017518412000000
