33999919999199919999999192211152123070811140303041351330899999215040311905119999 1060000350207944100400001020051
34999919999199919999999192211152132060811230203041384330499999215040311904119999 1060000890158221540400000020051
34888888888888888888888888888852118030329250303042284230899999214040311905119999 8070001770212921110400000020051
32999919999199919999999912234312052010329240303042152130399999299040211907119999 1160002070223138660400000020051
34999919999198888889999192224283053020229240303042484430399999299041211902119999 1040004020207310670400001020051
33999919999199919999999192211132132070311110103044211230899999215040311904119999 1040004230200324870400000020051
32999919999199919999999192224282012010229280403041162130399999299041311907119999 1050005660204656630400000020052
33999919999199919999999192213352121060612240303041311331299999215040211907119999 1050006600203816780400000020051
32999919999199919999999192224142051030429240303042162130399999299040511909119999 1030008150148250250400000020051
33999919999199919999999192124282112040329220203044162130199999213040111908119999 1080008850012661900400000020052
33999919999199919999999193122212112050629260403041132119900302213950210908110050 1070009070215623089500000020051
31999919999199919999999193222212122050212130203041142119900750299301207906110250 1050010370199525123000000020051
33999991199999199999999193222252102040529250403041162130499999213040211908119999 1080010520019953590400000020051
33999919919999199999911993224252112040529250403041122130499999213040211908119999 1100010550019953590400000020053
33999919999199919999999193222212102040229250403041162130499999213040211907119999 1080012270019953590400000020053
33999919999199999919999912124352082030329230203042122130499999199040111908119999 1090013700138771440400000020051
33999919999199919999999192211188132070911120203042114130899999199041211901119999 1030014660184683260400000020051
32999919999199199999999192122252082020329230303042142130499999299040111908119999 1040015640207439520400000020051
32999919999198888889999192211212122050412230203041152119900500213950210907110166 1090015690031047259500000020051
34999919999199919999999192224142051010129220203041152130499999299040211908119999 1050016160234850880400000020051
32999919999199919999999192822242051020329250403041151130199999299041211908119999 1160017190147454470400000020051
32999919999199919999999192224342052020229260503041132130399999299040211909119999 1050018330209590250400000020051
32999919999199919999999192224152051020429230203044131130899999299040511905119999 1110020190216313390400000020051
32999919999199919999999192224212112030429230203041122119900875199300207907110291 1090020310231386803000000020051
32999919999199919999999198224242012020229270619041121130299999299041311908419999 8040020500213293600400010020053
31999919999199919999999192211182132070811130203041142119900900199310307904110300 1070021620160481743100000020053
32999919999199919999999192124232032020129230203042164131099999299041311908119999 1160022270231523810400000020052
34999919999199919999999192214152032010229240303041142130399999299041311907119999 1030023620185541880400000020051
32999919999199919999999192211132131050511160303042332329999999215070305904119999 1180023990152847530700000020051
33999919999199919999999192211142128060712230203041321330299999215040211907119999 1060025720202047590400000020051
31999919999199919999999192224241012010129130203041163130899999299041311905119999 1080026550235803730400000020054
34999919199999919999999913822252012010229240303042261130999999299041311907119999 1120028590191340630400000020053
32999919999199199999999912224282032020229250303041122130399999299041311909119999 1160030020212540300400000020051
32999919999199919999999192124152062020429240303042132119900800299800107906110200 1030030300205552358000000020053
34999919999199919999999192224242051020429250303041162130999999299041211907119999 1140031070234481960400000020053
35999919999199919999999192211112132050711140303041232230299999299040311904119999 1010031390295038300400000020051
33999919999199919999999192224242081030329220203041112130899999299040511908119999 1050032970210314140400010020051
33999919999199919999999192211112132060711130203043351330699999215040311904119999 1020038340261087490400000020051
31999919999199919999999192222212122040429240303041112130499999199040211907119999 1050038800213909950400000020051
33999919999199919999999192211122132070211140303041152119903500220210307903110875 1010038900168538522100000020051
34999919999199919999999192224242012010229270503041121129999999299031305906119999 1130039340190819520300000020051
31999919999199999919999912224242012010229250303041121130399999299041311907119999 1010041040184649240400000020051
33999919999199999919999192221322132070811220103044381330299999215040311904119999 1050042600228010680400000020051
32999919999199199999991993124252082030429250303042142119900900199300207907110180 1080043820212602273000001020051
32199999199999199999919998824182052020429240303042162131099999213040111906119999 8040045480022146390400000020051
35999919999199919999999192224242031010329260403042162130999999299041311904119999 1030046490170236530400000020053
34999199999199999919999912224232032010329230203041182129999999215031305907119999 1060047190218524300300001020051
31999919999199919999999192224241031010129210103041163131299999299041311907119999 1070047660148010520400000020054
33999919999199919999999192222222122060812240303041162119900495212050306905110123 1080047840179769910500000020051
33999919999199919999999192211152132060811120203041481430899999215040311905119999 1050048850194612160400000020051
34999919999199919999999192824242032019829850403041161130899999299041311906119999 1010051240185730590400111020051
33999919999199919999999912228812122050312260503041362431299999215040111907119999 1080051600187760450400000020051
33999919999199919999999192288882121060711130203042261229999999299170605902119999 1060051790201612811700000020051
33999991999199999919999913224342022010329210119392112130199999299041311909469999 1010052960172431800400000020054
32999919999199919999999192222212112050412230203041112119900650199300307906110216 1120054620186335603000000020051
33999919999199919999999192211182122050511130203041182130899999199040511903119999 1010055770167419240400001020051
32999919999199999919999912224242052010229240303042161130499999299041211906119999 1120055880271668790400000020051
32999919999199919999999192824252101030529250403041132119900950299301207908110190 1080056420193227133000000020051
33999919991999919999999191124252082030429210129191182131299999213040811908549999 2080058380012661900400001020054
32999919999199919999999192224222112030329230203041112119900600299300207907110200 1120058680175787693000000020051
33999919999199999919999192211122132070911130203041284430899999299040311903119999 1050058750222010400400000020051
32999919999199919999999192212212122050712230203041162119900500213950210907110166 1090058880031047259500000020051
34999919999199919999999192211112122050311140203041112119900875199310307904110218 1140060150160222813100000020051
32999919999199919999999192224242031020329260303041142130299999299041311904119999 1110060790207617170400000020052
33999919199999199999991992212212132040411140303041152119901300199300207907110325 1100062060198914373000000020051
31999919999199919999999192211112132050411130203041112119900900215310307904110300 1070063900188858333100000020051
34999919999198888889999192211132128050411130203042112119901350199310308901110450 1010064140194938923100000020052
31999991999199999919999912233322112040229210103041152130399999299040211908119999 1020065420212458850400000020051
32999919999199919999999192211152132070811140303041122119900692217850307904110173 1160065940177627088500000020051
33999919999199919999999192211152132070811150303044211230899999299040511901119999 1060066980184627280400000020053
33999919919999919999999192211152132060811140303042162130499999212040311905119999 1090068280165788330400000020051
35999919999199919999999192224242012010229260403042151130399999299041311905119999 1020069470233626160400000020051
34999919999199999919999912224342031010329230203042131119900800299801307906110266 1120069880183637128000000020051
33999919999199919999999192124241051020329240303042143130999999215040811909119999 1080070810169980510400000020051
33999919999198888889999192222222122060811240303041112130399999299041211904119999 1080071230199336330400000020051
32999919999199999919999912224241042020229220203042163129999999299031305908119999 1080071410212045810300000020051
32999919999199919999999192224142031020429240303042162130499999299041311905119999 1140071640282910450400000020053
34999919999199919999999192224282052010129210119292161129999999299031205906459999 1110071860171348460300000020053
34999919999199919999999192224242032020329260403042131119901600299801307907110266 1070072290161722218000000020053
32999919999199919999999192224252032010329250303042162130699999299041311907119999 1100073480252009480400000020051
33999919999199919999999192221112132070311140203041122119901000199310307905110250 1040074010193583173100000020051
33999919999199919999999192211312132060712210103044122119902400199800207907112400 1040074220195847128000000020051
32999919999199919999999192822212062010329240403042134119901300299800207906110325 1160075570211562438000000020051
34999919999199919999999912224258052020129210119293164131299999299041211906459999 1070075730167874860400001020051
34999919999191999999999912224242032010329240303041332329999999215071305905119999 1130075990155429140700001020051
