3311119911199     1111998152102061101191911621304999921304021190699998070000190052171721199992220222000000000962
3199199999199     9919993182102052302030411821303999921304021190699991010000210053854079199992430292000000000962
3399919999919     9999192182102062202030421621199047521395021090602371080000240012620349919992420292000000000961
3399991919999     9991992212102061302030411621199050021395021090701661070000560048404999199991110222000000000961
3399991999919     9999912132102052302030413621303999921304011190799991070000740060413509999912439891000000000962
3391999991999     9999913212102052101030411421199065019930020790606501100001640167485789199992410692000000000961
3299991999919     9999192252112071302030421221199078019931030790302601140002320154976128888881230322000000000961
3399991999919     9999192212112062403030411221304999929904021190899991080002460178248729919992410692000000000961
3399991999919     9999912152092052202030411621199037519930010790701871080002560211482349999912430392000000000962
3399991999919     9999192212102052302030421121199050011530010790801661070002820184655499919992410292000000000961
3499991919999     9999192252012022604030421141299999929903130590699991120002840144515819919992420292000001110962
3399991999919     9999192212112061403030411221199055011530020790701371070002960174679419919992230322000000000961
3399991999919     9999192282112061705030413113199021029980020790700301070002990138553679919992220722000000001961
3299991999919     8888882288038022302030411888308999929904131190699991130003210196723878888882420392000111100961
3499991999919     9999912252032022402030411211308999929904131190699991110003240157326369919992220292000000000961
3499991999919     9999192252051032504030411521199090029980020790501801090003780157040489919992420492000110000962
3199991999919     9999192212102052302030411221199055011530020790601831100004580171637269919992430492000000000961
3299991999919     9999192282082032302030421821199075011431030790102501100005100173764159919992420492000000000962
3199991999919     9999192212102061302030421421199045029930020790601501090005420224249319919991110412000000000962
3199991999919     9999192242031022605030411611309999929904131190899991090005960225454769919992420392000000000962
3399991999919     9999192282122071202030413813302999921504021190699991050006330136338409919991110811000000000961
3399991999919     9999192212122081302030411121308999911404031190199991040007040187792469919991110711000000000961
3299991999919     9999912252032022403030411421309999929904131190799991070007080181749459919992420392000000000961
3211999911999     9999911183052032403293921841304999929904111190799992050008030213092671199992220292011000010961
3499991999919     9999192212122061302030411121199075021531030790402501040008090186720759919991110422000000000961
3499991999919     9999192812122061403030413414199105021580030790302621040008210167591069919991120422000000000961
3399991999919     9999192252121081302030411421308999929904021190699991030008680175314819919991110711000000000962
3199991999919     9999192282112061403030411121303999911504031190599991040008940251848819919992120322000000000961
3399991999919     9999192252121081101030443213308999929904021190399991030009000191704809919991110811000000000961
3219999919999     9999193152062032403030411521199031221395011090500781020010200060313869919992420292000000000962
3399991999919     9999192212101062302030421121308999929904021190899991010010310172035789919992410492000000000961
3499991999919     9999192222102042403192911541299999921503020590799991010010600243441529919992420292000000000961
3111119911199     1911993252102052302291911621303999929904021190799991010010620176263121199992410392000000000961
3599991999919     9999192242031022403030421621310999929904131190599991010010750202885469919991410392000000000961
3399991999919     9999192232121061202030413213299999929907030590399991010011040206301019919991330311000000000961
3399991999919     9999192282122081302030412112308999929904031190199991010012170173003629919991130911000000000961
3199991999919     9999192252092051302030421121199075011431030890102501050012200174830169919991110511000000000961
3299991999919     9999192242051032403030421121301999929904111190399991180012330190456019919992430292000000000961
3319199919999     9991991112102052504030411621303999921304021190799992100012950038234849199991410492000000000961
3399991999919     9999192212102062403030411621199060019930020790601501080014100161466939919991410292000000000961
3299991999919     9999192232032022603030421611299999929903130590799991140014170159880129919992429892000000010961
3399991999919     9999192212102061302030411121199077919980020790602591070014340178218269919992110422100000000961
3399991999919     9999192282102052403030411221304999929904021190799991070014440161027309919991430692000000000961
3299991999919     9999192252102061302030421188199025011531030790400831110015300178532709919992210522000111101962
3399991999919     9999192242112072503030413313308999929904021190799991060015830224961779919992110792000000000961
3399991999919     9999192252108071302030421221308999929904021190699991060015950180099379919992110722000000000961
3199991999919     9999192232012022704030421211299999929903130590499991100016700182742869919991410292000000000961
3399991999919     9999192252102062101031911621304999919904081190899991050016850180684429999912130492000000000962
3499991999919     9999192212111071302030422312306999921404031190199991070016990142038209919991110811000000000961
3299991999199     9999192182061042503032921621304999919904021190699991080017390197108129919991410492000000000961
3299991999919     9999192258108061101030411888308999911504031190599991080017490186622939919992210622000111100961
3199991999919     9999192252112071302030412542199065021580020790602161070018190167867849919992220522000000000961
3399991999919     9999192252122081403030442212301999929904031190499991040019030224961779919991110911000000000961
3299991999919     9999192222122061403030411321199060021205030690401501050019160166998469919991120711000000000961
3199991999919     9999192242071042504030411421199069019930020790701381050019570175610199919992420592000000000961
3199991919999     9999912152102052403030411121199071029930020790601771050019730174676559919992320298000000000962
3499991999919     9999192242031022502030411611309999929904131190599991030020430179238449919992410392000000000961
3499991999919     9999192282062042403030431221199080021431030790102001020021300132181549919992439892000000000962
3499991999919     9999192252102061402190411621303999921204031190399991010021480221563279919991110311000000000962
3399991999919     9999192212102062202030411321301999919904021190899991010021690181850239919992420692000000000961
3599991999919     9999192182032022402030411621199055029980130790501371010021950204082629919992420392000000001961
3199991999919     9999192212102052303030411221199034729930020790601151010022190152503889919992410392000000000961
3599991999919     9999192282122061202030423423299999929907030590399991010022460183107719919992220712000000000962
3199991999919     9999192212102052403030411421199059221395021090501481020022960054408579919992410292000000000962
3399991999919     9199993122092051503030411821303999921304011190699991050023150012911399919992220322000000000962
3399991999919     9999192212102052403030411621305999921304021190799991070023440063792589919992220292000000000962
3199991999919     9999192222102052402030411421303999921304021190699991040023480069144759919992420292000000000962
3399991919999     1999991152102052101292921421303999921304011190799992080023630053276259199992220292000000010962
3219999999919     9999912242012012302030421621312999929904131190499991180024260289047899999911410291000000000962
3299991999919     9999192242071032302030411421199050019930020790601661170024430212785989919992420292000000000961
3299991919999     1999993158062032705030421888299999929903110590699991160024690188876719199991410291000111100961
3499991999919     9999192212012022704030423513308999929904131190399991140024800145475219919992120292000000000961
3399991999919     9999192152112061101030413421303999921304011190699991080025190045621879919991110311000000000962
3399991999919     9999192132102042202030411421199020029930010790801001080025280163559069919991410192000000000961
3399991999919     9999192212082052403030411621299999929903010590799991060026710182565379919992480392000000000961
3299991999919     9999192252082042101193911121305999929904021190599991120026750242700699919992420292000000000961
3399991999919     9999912228088032604030413383303999929904051190899991060027170176167419999912330492000000000961
3299991999919     9999192242031022503030411421304999929904131190599991110027280193210949919992420292000000000961
3399991999919     9999192242102052201030411121199080019930010790704001060027420183238219919992410291000000000961
3399991999919     9999193222112061101191911121199043319930070710704331050027860221686069919991210422000000000961
3499991999919     9999912252012022604030411811302999929904131190599991080027890179238449999912420292011000000962
3199991999919     9999192242031072101030421611308999929904131190399991100027920165298588888881430891000000000961
3199991999919     9999192242112051302030411121306999919904021190699991090028260173742619919992210522000000000961
3299991999919     9999192212102061302030421881308999911504021190699991080029060197108129919991110422000000000962
3299991991999     9999193252082042504030411621304999929904021190799991080029360167117881999992420293000000000961
3299991999919     9999192252092042402030411121199055011530020790601371070029800180865749919991410592000000000962
3499991999919     9999192252062022302030411121199060029980010790802001050030170173104809919992410392000000000962
3199991999919     9999192222122071302030412622199062521580030790402081070030210175008639919992110522000000000961
3399991999919     9999192258108061302031918888398999929904011190799991040030230224961779919992229888011111100961
3299991999919     9999192252072042202030411224199055029930020790602751060030560194367119919992410392000000000961
3399991999919     9999192252111061101030412412308999921504031190399991040030710222157559919991130711000000000961
3399991999919     9999192842071042101030413313308999929904011190699991030031010161978271999992410292000000000962
3299991999919     9999192142062022504030421521199085029980110790701701050031220187292789919992410292000000000961
3199991999919     9999192212112061202030413421299999911507030590599991050031510177925459919991110411000000000961
3399991999919     9999192212112061202030411321199120019930030790506001030031620195246819919991110222000000000961
3219999999919     9999913181051042804030441631199063129980050790800701030032090192607131999992420392000000001961
3599991999919     9999192252032022604030421611303999929904131190299991030032130149364059919992420392000000000961
3299991999919     9999192242061042403030411121199065029980050790501621030032510192607139919992410392000000000962
3299991999919     9999912212072042101030411641199040021395051090804001030032940061525539919992420498000000000961
3399919991999     1999993222102062303030411621199080029930020790802661020032980219527209199992420492000000000961
3599991999919     9999912242042022302030421321310999929904131190399991020033180226587949919992420392000000000961
3399991999919     9999192252072052302030421421309999919904011190899991010033670198599089919992420392000000000961
3499991999919     9999192212092042403030411121199075029930020790501871010034270243441529919992420492000000000961
3399991999919     9999192212102052101030413621299999929907010590799991010034360146688039919991410592000000000961
3399991999919     9999192252102052504030411321199034921395011090800691090035010040064049919992420292000000000961
3399999199991     9999913122062052705030411421303999921304011190699991050035300013000309999913330692000000000962
3299991999919     9999192142031022703030411421309999929904131190699991180036220143454479919992220292000000000962
3299991999919     9999192252033022503030411621309999929904131190699991170036380162121499919992410192000000000962
3299991999919     9999192212121061302030413613299999921507030590499991150037080174422489919992210611000000000961
3399991999919     9999192152091052202030413443398999929904011190799991080037620178369159919992220692000000000961
3319999999919     9999913182092042101292911421199030029930080790603001080037820162694539199992430392000000000961
3219999919999     9999192252102061202030411121199080011530020790504001120038440208893619199991120221000000001961
3299991999919     9999192242031032503030421521299999929903130590599991120038670176927419919992420392000000000961
3399991999919     9999192252118081503030412412308999921404031190199991060038940187792469919991880611000000000961
3399991999919     9999192252072061403030411621398999919904051190899991060039290175660489199992330322000000000961
3299991999919     9999192252102061101030411421305999919904091190699991100039570167415509919991320512000000000961
3499991999919     9999192242031022504030421221299999929903130590399991080039640157326369919991410292000000000961
3299991999919     9999192242072032403030411321199067519930020790501681090040220162530079919992410292000000000961
3299991999919     9991992252112071202030411421199015921205030690300791090040280166998469999911110811000000011962
3199991999919     9999192242032022503030421611301999929904131190699991090040440193309579919992420392000000000961
3199991919199     9999192212102042403030411121304999919904021190699991080040730175008639919991410292000000000961
3199991999919     9999192222122081604030433583299999920786030590399991080040860217095029919991110811000000000962
3299991999919     9999192252051032302192911611309999929904011190799991070041560273302939919992220292000000000962
3499991999919     9999912288012022806030421688299999929903130590499991060041690128445259919991410292000111110961
3299991999919     9999192282092042202191921821303999919904011190699991060042340167365129919992420292000000000961
3299991999919     9999192152062022403030411421199045029980020790501121050042830210033249919992410292000000001961
3299991999919     9999912122072032502030413623199040021380011090500801040043230055156719999912430292000000000961
3399991999919     9999912152122061101193911521199045029930090710804501030043280180183169999911230211000000000961
3199991999919     9999192212122061101030411421301999911504031190599991030043830186336109919992110422000000000961
3199991999919     9999192212122081603030421521199064521785030790301071030043840194382819919991110711000000000961
3499991999919     9999193112092042302030411641304999929904021190699991020044080166997639919992420192000000000962
3299991999919     9999192252032022403191911641312999929904131190699991020044400256418039919992210392000000000962
3499991999919     9999192222112061302030413323299999911507030590599991020044460182476849919991110522000000000961
3399991999919     9999192258112061403030411888301999921404091190599991010044750177925729919991220711000111100962
3199991919999     9999192242052032302030421321199075029980050790702501010045580164994651999992429892000000000961
3199991999919     9999192242051042504030421221199070029980110790701401010045600186935519919992410392000000000962
3399991999919     9999192222122081101030413513299999929907030590399991010045700134352539919991110722000000000961
3199991999919     9999191152102052403030411628304999921304021190799992020045880045393079919991410398000111100961
3299991999199     1991993112092042403030411621199028621395021090500711160045920040871159199992420292000000001962
3399991999919     9999193112102052302031911621199027521395021090600911080046170053977349919992220292000000000961
3399991999919     1199993252082052705030411621304999921304011190899991080046540046772521999992410292000000000961
3399999199919     9999912152112051101030411421305999929904121190199991090046550173003629999912310422011000000961
3299991999919     9999198212112061302030411321199050021205030690301668170046900214542919919991110412000000000962
3499991999919     9991991112112061301030411221199045019904031190501502140047280145385221999992220712000000000961
3499991999919     9999192252052022604030421421199050029980050790700831140047340143128849919992420392000000000961
3299991999919     9999192212112061403030421221199054721530020790501361150047400165306309919992220422000000001962
3399991999919     9999192242102062202030421121199045029930010790802251090047640166160639919992420692000000000961
3399991999919     9999192222122071302030431221199064721685030790302151060049420168393979919991110511000000000961
3399991999919     9999192252122081302030422212308999921404031190199991060049620193474409919992110922000000000961
3399991999919     9999192238118071504030413388308999911504021190699991060049800174294589919992110311000111110961
3399991999919     9999192212112071503030423213306999929904031190399991060050030228978949919991110611000000000961
3399991999919     9999198812091042101191911321199032029930050710703208050050930169081799919998880592000000000961
3199991999919     9999192252072022403030422412308999929904111190199991080051720147066089919992410292000000000961
3399991999919     9999192212122081302030411421199199019931030790100001040052090179562939919991110611000000000961
3388888888888     8888888812122071101032911121199105011430090790610508040052840193919918888888880811000000000961
3299991999919     9999912252051042302030411221199110029980110790703661060053160195474019919992420192000000000962
3399991999919     9999192242122071302030413223308999921504031190499991040053200130410659919991119888000000000961
3299991999919     9999192252102061403030411321199023121205030690400571050053290171796999919992110422000000001961
3199991999919     9999192212102052302030411221199055019930020790601831050053330176638329919992410592000000000961
3399991999919     9999192282061042101030423113308999929904051190699991030053400192979569919992410592000000000961
3499991999919     9999192112112042302030431321199065021431030790202161040053570210622959919992420292000000000961
3299991999919     9999912242041022302030411421303999929904131190799991050053630202846999999912420292000000000961
3399991999919     9999192212121071202030413113308999921504031190399991030053660178457279919991110811000000000961
3399991999919     9999192252102052302030411221306999921504011190699991030053870148588681999992410692000000000961
3399991999919     9999192282121081302030413813309999921904031190399991030054280212369399919991110711000000000962
3199991999919     8888881812112052302030411621303999921304021190699992040054770075831688888882410492000000000961
3399991999919     9999192252112071504030411621303999921204031190499991020054830200387259919991110711000000000961
3299991999919     9999192232102062403030411421199073511530020790701831020055480184644199919992210792000000000961
3199991999919     9999192222102061302030411321199036721205030690401221020055540177463909919991120412000000000961
